CC COD;CT COD;CCUSTO;CONTA;2020-10
22710;41102009;22710 - LOGISTICA - MG INT VR;41102009 - TICKETS RESTAURANTE;200,64
22710;41102011;22710 - LOGISTICA - MG INT VR;41102011 - ASSISTENCIA MEDICA;525,39
22710;41102017;22710 - LOGISTICA - MG INT VR;41102017 - SEGURO DE VIDA;9,88
22710;42102001;22710 - LOGISTICA - MG INT VR;42102001 - FRETES SOBRE TRANSFERENCIAS;1388,502
22710;42102002;22710 - LOGISTICA - MG INT VR;42102002 - FRETES SOBRE VENDAS;11691,99965
22710;42102003;22710 - LOGISTICA - MG INT VR;42102003 - OUTROS FRETES;275,95
22710;42102004;22710 - LOGISTICA - MG INT VR;42102004 - FRETES SOBRE DISTRIBUICAO;770,96
22710;42102098;22710 - LOGISTICA - MG INT VR;42102098 - FRETES - AJUSTES PROVISAO;584,5003751
22710;42108002;22710 - LOGISTICA - MG INT VR;42108002 - TELEFONIA MOVEL;4,54
22710;42113001;22710 - LOGISTICA - MG INT VR;42113001 - DESPESAS COM ARMAZENAGEM;6000
22710;42115001;22710 - LOGISTICA - MG INT VR;42115001 - DEPRECIACAO;8,55
22710;49901054;22710 - LOGISTICA - MG INT VR;49901054 - RATEIOS LOGISTICA DA FILIAL;-7551,160892
22710;49901053;22710 - LOGISTICA - MG INT VR;49901053 - RATEIOS LOGISTICA CONTAGEM;4561,955233
22720;42102001;22720 - LOGISTICA - MG VN;42102001 - FRETES SOBRE TRANSFERENCIAS;0
22720;42102002;22720 - LOGISTICA - MG VN;42102002 - FRETES SOBRE VENDAS;23814,87748
22720;42102004;22720 - LOGISTICA - MG VN;42102004 - FRETES SOBRE DISTRIBUICAO;2129,28
22720;42102098;22720 - LOGISTICA - MG VN;42102098 - FRETES - AJUSTES PROVISAO;884,1997269
22720;49901054;22720 - LOGISTICA - MG VN;49901054 - RATEIOS LOGISTICA DA FILIAL;0
22720;49901053;22720 - LOGISTICA - MG VN;49901053 - RATEIOS LOGISTICA CONTAGEM;11361,51029
22721;42102001;22721 - LOGISTICA - MG FR;42102001 - FRETES SOBRE TRANSFERENCIAS;63,89828725
22721;42102002;22721 - LOGISTICA - MG FR;42102002 - FRETES SOBRE VENDAS;34654,20005
22721;42102004;22721 - LOGISTICA - MG FR;42102004 - FRETES SOBRE DISTRIBUICAO;1694,27
22721;42102098;22721 - LOGISTICA - MG FR;42102098 - FRETES - AJUSTES PROVISAO;3026,616819
22721;42111027;22721 - LOGISTICA - MG FR;42111027 - DESPESA DESCARTE COMERCIAL;416,5
22721;49901054;22721 - LOGISTICA - MG FR;49901054 - RATEIOS LOGISTICA DA FILIAL;109,4791735
22721;49901053;22721 - LOGISTICA - MG FR;49901053 - RATEIOS LOGISTICA CONTAGEM;27698,78242
22722;42102001;22722 - LOGISTICA - MG FN;42102001 - FRETES SOBRE TRANSFERENCIAS;0
22722;42102002;22722 - LOGISTICA - MG FN;42102002 - FRETES SOBRE VENDAS;98,49
22722;42102004;22722 - LOGISTICA - MG FN;42102004 - FRETES SOBRE DISTRIBUICAO;0
22722;42102098;22722 - LOGISTICA - MG FN;42102098 - FRETES - AJUSTES PROVISAO;-11,12138285
22722;42111027;22722 - LOGISTICA - MG FN;42111027 - DESPESA DESCARTE COMERCIAL;57,98
22722;49901054;22722 - LOGISTICA - MG FN;49901054 - RATEIOS LOGISTICA DA FILIAL;0
22722;49901053;22722 - LOGISTICA - MG FN;49901053 - RATEIOS LOGISTICA CONTAGEM;11,41939775
22723;42102001;22723 - LOGISTICA - MG INT VN;42102001 - FRETES SOBRE TRANSFERENCIAS;0
22723;42102002;22723 - LOGISTICA - MG INT VN;42102002 - FRETES SOBRE VENDAS;275,56
22723;42102098;22723 - LOGISTICA - MG INT VN;42102098 - FRETES - AJUSTES PROVISAO;11,60676412
22723;49901054;22723 - LOGISTICA - MG INT VN;49901054 - RATEIOS LOGISTICA DA FILIAL;0
22723;49901053;22723 - LOGISTICA - MG INT VN;49901053 - RATEIOS LOGISTICA CONTAGEM;151,3408407
22724;42102001;22724 - LOGISTICA - MG INT FR;42102001 - FRETES SOBRE TRANSFERENCIAS;0
22724;42102002;22724 - LOGISTICA - MG INT FR;42102002 - FRETES SOBRE VENDAS;1262,220548
22724;42102004;22724 - LOGISTICA - MG INT FR;42102004 - FRETES SOBRE DISTRIBUICAO;0
22724;42102098;22724 - LOGISTICA - MG INT FR;42102098 - FRETES - AJUSTES PROVISAO;75,79944956
22724;49901054;22724 - LOGISTICA - MG INT FR;49901054 - RATEIOS LOGISTICA DA FILIAL;0
22724;49901053;22724 - LOGISTICA - MG INT FR;49901053 - RATEIOS LOGISTICA CONTAGEM;360,9086732
22726;42102001;22726 - LOGISTICA - MG VR;42102001 - FRETES SOBRE TRANSFERENCIAS;259,6575837
22726;42102002;22726 - LOGISTICA - MG VR;42102002 - FRETES SOBRE VENDAS;79176,02301
22726;42102004;22726 - LOGISTICA - MG VR;42102004 - FRETES SOBRE DISTRIBUICAO;3436,1
22726;42102098;22726 - LOGISTICA - MG VR;42102098 - FRETES - AJUSTES PROVISAO;9811,383638
22726;42111027;22726 - LOGISTICA - MG VR;42111027 - DESPESA DESCARTE COMERCIAL;2038,8
22726;49901054;22726 - LOGISTICA - MG VR;49901054 - RATEIOS LOGISTICA DA FILIAL;573,6439699
22726;49901053;22726 - LOGISTICA - MG VR;49901053 - RATEIOS LOGISTICA CONTAGEM;77905,57181
22727;42102001;22727 - LOGISTICA - MG FP;42102001 - FRETES SOBRE TRANSFERENCIAS;0
22727;42102002;22727 - LOGISTICA - MG FP;42102002 - FRETES SOBRE VENDAS;4675,829945
22727;42102004;22727 - LOGISTICA - MG FP;42102004 - FRETES SOBRE DISTRIBUICAO;119,48
22727;42102098;22727 - LOGISTICA - MG FP;42102098 - FRETES - AJUSTES PROVISAO;-2099,159643
22727;42111027;22727 - LOGISTICA - MG FP;42111027 - DESPESA DESCARTE COMERCIAL;267,17
22727;49901054;22727 - LOGISTICA - MG FP;49901054 - RATEIOS LOGISTICA DA FILIAL;0
22727;49901053;22727 - LOGISTICA - MG FP;49901053 - RATEIOS LOGISTICA CONTAGEM;4467,462038
22728;42102001;22728 - LOGISTICA - MG CR;42102001 - FRETES SOBRE TRANSFERENCIAS;3765,438662
22728;42102002;22728 - LOGISTICA - MG CR;42102002 - FRETES SOBRE VENDAS;39264,32806
22728;42102004;22728 - LOGISTICA - MG CR;42102004 - FRETES SOBRE DISTRIBUICAO;2146,85
22728;42102098;22728 - LOGISTICA - MG CR;42102098 - FRETES - AJUSTES PROVISAO;3767,292081
22728;49901054;22728 - LOGISTICA - MG CR;49901054 - RATEIOS LOGISTICA DA FILIAL;6451,457941
22728;49901053;22728 - LOGISTICA - MG CR;49901053 - RATEIOS LOGISTICA CONTAGEM;17501,58915
22729;42102001;22729 - LOGISTICA - MG CN;42102001 - FRETES SOBRE TRANSFERENCIAS;97,66611619
22729;42102002;22729 - LOGISTICA - MG CN;42102002 - FRETES SOBRE VENDAS;785,018777
22729;42102004;22729 - LOGISTICA - MG CN;42102004 - FRETES SOBRE DISTRIBUICAO;0
22729;42102098;22729 - LOGISTICA - MG CN;42102098 - FRETES - AJUSTES PROVISAO;-62,63137593
22729;49901054;22729 - LOGISTICA - MG CN;49901054 - RATEIOS LOGISTICA DA FILIAL;167,3347775
22729;49901053;22729 - LOGISTICA - MG CN;49901053 - RATEIOS LOGISTICA CONTAGEM;460,0783838
22731;42102001;22731 - LOGISTICA - MG INT CR;42102001 - FRETES SOBRE TRANSFERENCIAS;380,3676295
22731;42102002;22731 - LOGISTICA - MG INT CR;42102002 - FRETES SOBRE VENDAS;2546,67
22731;42102004;22731 - LOGISTICA - MG INT CR;42102004 - FRETES SOBRE DISTRIBUICAO;0
22731;42102098;22731 - LOGISTICA - MG INT CR;42102098 - FRETES - AJUSTES PROVISAO;571,6064815
22731;49901054;22731 - LOGISTICA - MG INT CR;49901054 - RATEIOS LOGISTICA DA FILIAL;651,6971816
22731;49901053;22731 - LOGISTICA - MG INT CR;49901053 - RATEIOS LOGISTICA CONTAGEM;2655,494074
22750;42102001;22750 - LOGISTICA BR;42102001 - FRETES SOBRE TRANSFERENCIAS;38,62471683
22750;42102002;22750 - LOGISTICA BR;42102002 - FRETES SOBRE VENDAS;47,72
22750;42102004;22750 - LOGISTICA BR;42102004 - FRETES SOBRE DISTRIBUICAO;0
22750;42102098;22750 - LOGISTICA BR;42102098 - FRETES - AJUSTES PROVISAO;0
22750;49901054;22750 - LOGISTICA BR;49901054 - RATEIOS LOGISTICA DA FILIAL;0
22750;49901053;22750 - LOGISTICA BR;49901053 - RATEIOS LOGISTICA CONTAGEM;0
22800;41101001;22800 - LOGISTICA - CONCEICAO DO PARA/MG;41101001 - SALARIOS;4950,77
22800;41101003;22800 - LOGISTICA - CONCEICAO DO PARA/MG;41101003 - ADICIONAIS DE SALARIOS;191,94
22800;41101008;22800 - LOGISTICA - CONCEICAO DO PARA/MG;41101008 - ENCARGOS SOCIAIS - INSS;1768,33
22800;41101009;22800 - LOGISTICA - CONCEICAO DO PARA/MG;41101009 - ENC. SOCIAIS - FGTS;492,6
22800;41101010;22800 - LOGISTICA - CONCEICAO DO PARA/MG;41101010 - FERIAS;579,9
22800;41101012;22800 - LOGISTICA - CONCEICAO DO PARA/MG;41101012 - DECIMO TERCEIRO SALARIO;434,92
22800;41101027;22800 - LOGISTICA - CONCEICAO DO PARA/MG;41101027 - PROVISAO PPR;478,4
22800;41101028;22800 - LOGISTICA - CONCEICAO DO PARA/MG;41101028 - PROVISAO BANCO DE HORAS;95,6
22800;41102003;22800 - LOGISTICA - CONCEICAO DO PARA/MG;41102003 - UNIFORMES;152,4
22800;41102004;22800 - LOGISTICA - CONCEICAO DO PARA/MG;41102004 - EPI;571,56
22800;41102010;22800 - LOGISTICA - CONCEICAO DO PARA/MG;41102010 - MATERIAL DESCARTAVEL;40,6
22800;41102011;22800 - LOGISTICA - CONCEICAO DO PARA/MG;41102011 - ASSISTENCIA MEDICA;340,07
22800;41102017;22800 - LOGISTICA - CONCEICAO DO PARA/MG;41102017 - SEGURO DE VIDA;14,27
22800;41102021;22800 - LOGISTICA - CONCEICAO DO PARA/MG;41102021 - EXAMES MEDICOS;64,96
22800;41102022;22800 - LOGISTICA - CONCEICAO DO PARA/MG;41102022 - CESTA BASICA;408,83
22800;42102001;22800 - LOGISTICA - CONCEICAO DO PARA/MG;42102001 - FRETES SOBRE TRANSFERENCIAS;0
22800;42102002;22800 - LOGISTICA - CONCEICAO DO PARA/MG;42102002 - FRETES SOBRE VENDAS;25986,46
22800;42102004;22800 - LOGISTICA - CONCEICAO DO PARA/MG;42102004 - FRETES SOBRE DISTRIBUICAO;383,04
22800;42102098;22800 - LOGISTICA - CONCEICAO DO PARA/MG;42102098 - FRETES - AJUSTES PROVISAO;-1945,716027
22800;42103001;22800 - LOGISTICA - CONCEICAO DO PARA/MG;42103001 - ALUGUEIS DE EQUIPAMENTOS;12795
22800;42104001;22800 - LOGISTICA - CONCEICAO DO PARA/MG;42104001 - MANUTENCAO DE MAQUINAS E EQUIPAMENTOS;658,69
22800;42104003;22800 - LOGISTICA - CONCEICAO DO PARA/MG;42104003 - MANUTENCAO DE EDIFICIOS E INSTALACOES;9,03
22800;42105007;22800 - LOGISTICA - CONCEICAO DO PARA/MG;42105007 - CONSERVACAO E LIMPEZA;127,59
22800;42110004;22800 - LOGISTICA - CONCEICAO DO PARA/MG;42110004 - SEGURO DE RISCOS DIVERSOS;6296,5
22800;42111001;22800 - LOGISTICA - CONCEICAO DO PARA/MG;42111001 - MATERIAL DE LIMPEZA;213,07
22800;42111002;22800 - LOGISTICA - CONCEICAO DO PARA/MG;42111002 - MATERIAL DE ESCRITORIO;26,29
22800;42111006;22800 - LOGISTICA - CONCEICAO DO PARA/MG;42111006 - ENERGIA ELETRICA;8026,77
22800;42115001;22800 - LOGISTICA - CONCEICAO DO PARA/MG;42115001 - DEPRECIACAO;20337,12
22800;42117004;22800 - LOGISTICA - CONCEICAO DO PARA/MG;42117004 - CONSUMO DE MATERIAL DE EMBALAGEM;1619,9
22800;49101025;22800 - LOGISTICA - CONCEICAO DO PARA/MG;49101025 - RATEIO RECEBIDO REFEITORIO;1136,63
22800;49901054;22800 - LOGISTICA - CONCEICAO DO PARA/MG;49901054 - RATEIOS LOGISTICA DA FILIAL;0
22800;49901053;22800 - LOGISTICA - CONCEICAO DO PARA/MG;49901053 - RATEIOS LOGISTICA CONTAGEM;0
22900;41101001;22900 - LOGISTICA - BA VR;41101001 - SALARIOS;2319,16
22900;41101008;22900 - LOGISTICA - BA VR;41101008 - ENCARGOS SOCIAIS - INSS;833,18
22900;41101009;22900 - LOGISTICA - BA VR;41101009 - ENC. SOCIAIS - FGTS;221,61
22900;41101010;22900 - LOGISTICA - BA VR;41101010 - FERIAS;257,7
22900;41101012;22900 - LOGISTICA - BA VR;41101012 - DECIMO TERCEIRO SALARIO;193,26
22900;41101027;22900 - LOGISTICA - BA VR;41101027 - PROVISAO PPR;212,59
22900;41101028;22900 - LOGISTICA - BA VR;41101028 - PROVISAO BANCO DE HORAS;0,48
22900;41102005;22900 - LOGISTICA - BA VR;41102005 - VALE TRANSPORTE;46,58
22900;41102009;22900 - LOGISTICA - BA VR;41102009 - TICKETS RESTAURANTE;417,75
22900;41102011;22900 - LOGISTICA - BA VR;41102011 - ASSISTENCIA MEDICA;141,7
22900;41102014;22900 - LOGISTICA - BA VR;41102014 - DESP. ODONTOLOGICAS;0,98
22900;41102017;22900 - LOGISTICA - BA VR;41102017 - SEGURO DE VIDA;8,78
22900;42102001;22900 - LOGISTICA - BA VR;42102001 - FRETES SOBRE TRANSFERENCIAS;14292,52022
22900;42102002;22900 - LOGISTICA - BA VR;42102002 - FRETES SOBRE VENDAS;27539,51
22900;42102004;22900 - LOGISTICA - BA VR;42102004 - FRETES SOBRE DISTRIBUICAO;0
22900;42102098;22900 - LOGISTICA - BA VR;42102098 - FRETES - AJUSTES PROVISAO;-35,95172078
22900;42103002;22900 - LOGISTICA - BA VR;42103002 - ALUGUEIS DE IMOVEIS;689,7
22900;42106006;22900 - LOGISTICA - BA VR;42106006 - DESPESAS COM TAXI;52,76
22900;42108001;22900 - LOGISTICA - BA VR;42108001 - TELEFONIA FIXA;81,43
22900;42108002;22900 - LOGISTICA - BA VR;42108002 - TELEFONIA MOVEL;66,38
22900;42108003;22900 - LOGISTICA - BA VR;42108003 - CORREIO;47,15
22900;42109008;22900 - LOGISTICA - BA VR;42109008 - CONSULTORIA TI;36,82
22900;42113001;22900 - LOGISTICA - BA VR;42113001 - DESPESAS COM ARMAZENAGEM;16000
22900;42115001;22900 - LOGISTICA - BA VR;42115001 - DEPRECIACAO;112,43
22900;49901054;22900 - LOGISTICA - BA VR;49901054 - RATEIOS LOGISTICA DA FILIAL;-10384,97141
22900;49901053;22900 - LOGISTICA - BA VR;49901053 - RATEIOS LOGISTICA CONTAGEM;7234,473626
22901;42102001;22901 - LOGISTICA - BA VN;42102001 - FRETES SOBRE TRANSFERENCIAS;804,9703007
22901;42102002;22901 - LOGISTICA - BA VN;42102002 - FRETES SOBRE VENDAS;5300,06
22901;42102004;22901 - LOGISTICA - BA VN;42102004 - FRETES SOBRE DISTRIBUICAO;0
22901;42102098;22901 - LOGISTICA - BA VN;42102098 - FRETES - AJUSTES PROVISAO;24327,39888
22901;49901054;22901 - LOGISTICA - BA VN;49901054 - RATEIOS LOGISTICA DA FILIAL;639,5523552
22901;49901053;22901 - LOGISTICA - BA VN;49901053 - RATEIOS LOGISTICA CONTAGEM;2284,760209
22902;42102001;22902 - LOGISTICA - BA FR;42102001 - FRETES SOBRE TRANSFERENCIAS;1485,768858
22902;42102002;22902 - LOGISTICA - BA FR;42102002 - FRETES SOBRE VENDAS;2445,7
22902;42102004;22902 - LOGISTICA - BA FR;42102004 - FRETES SOBRE DISTRIBUICAO;34,68
22902;42102098;22902 - LOGISTICA - BA FR;42102098 - FRETES - AJUSTES PROVISAO;1069,836121
22902;49901054;22902 - LOGISTICA - BA FR;49901054 - RATEIOS LOGISTICA DA FILIAL;1462,272793
22902;49901053;22902 - LOGISTICA - BA FR;49901053 - RATEIOS LOGISTICA CONTAGEM;688,1639435
22904;42102001;22904 - LOGISTICA - BA FP;42102001 - FRETES SOBRE TRANSFERENCIAS;179,3938678
22904;42102002;22904 - LOGISTICA - BA FP;42102002 - FRETES SOBRE VENDAS;267,29
22904;42102004;22904 - LOGISTICA - BA FP;42102004 - FRETES SOBRE DISTRIBUICAO;0
22904;42102098;22904 - LOGISTICA - BA FP;42102098 - FRETES - AJUSTES PROVISAO;-1031,311369
22904;49901054;22904 - LOGISTICA - BA FP;49901054 - RATEIOS LOGISTICA DA FILIAL;142,5291971
22904;49901053;22904 - LOGISTICA - BA FP;49901053 - RATEIOS LOGISTICA CONTAGEM;67,07603039
22905;42102001;22905 - LOGISTICA - BA CR;42102001 - FRETES SOBRE TRANSFERENCIAS;2353,821781
22905;42102002;22905 - LOGISTICA - BA CR;42102002 - FRETES SOBRE VENDAS;15585,41
22905;42102004;22905 - LOGISTICA - BA CR;42102004 - FRETES SOBRE DISTRIBUICAO;10184,51
22905;42102098;22905 - LOGISTICA - BA CR;42102098 - FRETES - AJUSTES PROVISAO;56,21
22905;49901054;22905 - LOGISTICA - BA CR;49901054 - RATEIOS LOGISTICA DA FILIAL;1870,121497
22905;49901053;22905 - LOGISTICA - BA CR;49901053 - RATEIOS LOGISTICA CONTAGEM;3107,617342
22906;42102001;22906 - LOGISTICA - BA CN;42102001 - FRETES SOBRE TRANSFERENCIAS;6005,477002
22906;42102002;22906 - LOGISTICA - BA CN;42102002 - FRETES SOBRE VENDAS;25202,11
22906;42102004;22906 - LOGISTICA - BA CN;42102004 - FRETES SOBRE DISTRIBUICAO;0
22906;42102098;22906 - LOGISTICA - BA CN;42102098 - FRETES - AJUSTES PROVISAO;-5045,47
22906;49901054;22906 - LOGISTICA - BA CN;49901054 - RATEIOS LOGISTICA DA FILIAL;4771,377226
22906;49901053;22906 - LOGISTICA - BA CN;49901053 - RATEIOS LOGISTICA CONTAGEM;5074,788317
22950;42102001;22950 - LOGISTICA - BA FN FR;42102001 - FRETES SOBRE TRANSFERENCIAS;421,0262431
22950;42102002;22950 - LOGISTICA - BA FN FR;42102002 - FRETES SOBRE VENDAS;627
22950;42102004;22950 - LOGISTICA - BA FN FR;42102004 - FRETES SOBRE DISTRIBUICAO;0
22950;42102098;22950 - LOGISTICA - BA FN FR;42102098 - FRETES - AJUSTES PROVISAO;101,0467238
22950;49901054;22950 - LOGISTICA - BA FN FR;49901054 - RATEIOS LOGISTICA DA FILIAL;1322,54258
22950;49901053;22950 - LOGISTICA - BA FN FR;49901053 - RATEIOS LOGISTICA CONTAGEM;634,8919888
22951;42102001;22951 - LOGISTICA - CO FN FR;42102001 - FRETES SOBRE TRANSFERENCIAS;850,1734555
22951;42102002;22951 - LOGISTICA - CO FN FR;42102002 - FRETES SOBRE VENDAS;2346,43
22951;42102004;22951 - LOGISTICA - CO FN FR;42102004 - FRETES SOBRE DISTRIBUICAO;75,42
22951;42102098;22951 - LOGISTICA - CO FN FR;42102098 - FRETES - AJUSTES PROVISAO;741,4578922
22951;49901054;22951 - LOGISTICA - CO FN FR;49901054 - RATEIOS LOGISTICA DA FILIAL;2253,868664
22951;49901053;22951 - LOGISTICA - CO FN FR;49901053 - RATEIOS LOGISTICA CONTAGEM;1617,981442
22952;42102001;22952 - LOGISTICA - MG FN FR;42102001 - FRETES SOBRE TRANSFERENCIAS;61,19056006
22952;42102002;22952 - LOGISTICA - MG FN FR;42102002 - FRETES SOBRE VENDAS;2914,626877
22952;42102004;22952 - LOGISTICA - MG FN FR;42102004 - FRETES SOBRE DISTRIBUICAO;208,34
22952;42102098;22952 - LOGISTICA - MG FN FR;42102098 - FRETES - AJUSTES PROVISAO;-667,9798525
22952;49901054;22952 - LOGISTICA - MG FN FR;49901054 - RATEIOS LOGISTICA DA FILIAL;100,1576354
22952;49901053;22952 - LOGISTICA - MG FN FR;49901053 - RATEIOS LOGISTICA CONTAGEM;843,499584
22953;42102001;22953 - LOGISTICA - PR FN FR;42102001 - FRETES SOBRE TRANSFERENCIAS;165,1165074
22953;42102002;22953 - LOGISTICA - PR FN FR;42102002 - FRETES SOBRE VENDAS;274,41
22953;42102098;22953 - LOGISTICA - PR FN FR;42102098 - FRETES - AJUSTES PROVISAO;-3,587149456
22953;49901054;22953 - LOGISTICA - PR FN FR;49901054 - RATEIOS LOGISTICA DA FILIAL;306,3159589
22953;49901053;22953 - LOGISTICA - PR FN FR;49901053 - RATEIOS LOGISTICA CONTAGEM;139,8790015
22954;42102001;22954 - LOGISTICA - RJ FN FR;42102001 - FRETES SOBRE TRANSFERENCIAS;1681,22768
22954;42102002;22954 - LOGISTICA - RJ FN FR;42102002 - FRETES SOBRE VENDAS;8506,423452
22954;42102004;22954 - LOGISTICA - RJ FN FR;42102004 - FRETES SOBRE DISTRIBUICAO;83,79
22954;42102098;22954 - LOGISTICA - RJ FN FR;42102098 - FRETES - AJUSTES PROVISAO;-1019,055171
22954;49901054;22954 - LOGISTICA - RJ FN FR;49901054 - RATEIOS LOGISTICA DA FILIAL;6416,790372
22954;49901053;22954 - LOGISTICA - RJ FN FR;49901053 - RATEIOS LOGISTICA CONTAGEM;3256,759186
22955;42102001;22955 - LOGISTICA - RS FN FR;42102001 - FRETES SOBRE TRANSFERENCIAS;1804,983421
22955;42102002;22955 - LOGISTICA - RS FN FR;42102002 - FRETES SOBRE VENDAS;4198,6
22955;42102004;22955 - LOGISTICA - RS FN FR;42102004 - FRETES SOBRE DISTRIBUICAO;271,24
22955;42102098;22955 - LOGISTICA - RS FN FR;42102098 - FRETES - AJUSTES PROVISAO;666,1712104
22955;49901054;22955 - LOGISTICA - RS FN FR;49901054 - RATEIOS LOGISTICA DA FILIAL;1642,918401
22955;49901053;22955 - LOGISTICA - RS FN FR;49901053 - RATEIOS LOGISTICA CONTAGEM;827,7378972
22956;42102001;22956 - LOGISTICA - SC FN FR;42102001 - FRETES SOBRE TRANSFERENCIAS;108,1153091
22956;42102002;22956 - LOGISTICA - SC FN FR;42102002 - FRETES SOBRE VENDAS;374,54
22956;42102004;22956 - LOGISTICA - SC FN FR;42102004 - FRETES SOBRE DISTRIBUICAO;14,67
22956;42102098;22956 - LOGISTICA - SC FN FR;42102098 - FRETES - AJUSTES PROVISAO;40,20291858
22956;49901054;22956 - LOGISTICA - SC FN FR;49901054 - RATEIOS LOGISTICA DA FILIAL;179,8899761
22956;49901053;22956 - LOGISTICA - SC FN FR;49901053 - RATEIOS LOGISTICA CONTAGEM;92,75044405
22957;42102001;22957 - LOGISTICA - SP FN FR;42102001 - FRETES SOBRE TRANSFERENCIAS;3157,438682
22957;42102002;22957 - LOGISTICA - SP FN FR;42102002 - FRETES SOBRE VENDAS;16259,37136
22957;42102004;22957 - LOGISTICA - SP FN FR;42102004 - FRETES SOBRE DISTRIBUICAO;1178,44
22957;42102098;22957 - LOGISTICA - SP FN FR;42102098 - FRETES - AJUSTES PROVISAO;-4878,992616
22957;49901054;22957 - LOGISTICA - SP FN FR;49901054 - RATEIOS LOGISTICA DA FILIAL;4874,791158
22957;49901053;22957 - LOGISTICA - SP FN FR;49901053 - RATEIOS LOGISTICA CONTAGEM;6950,816317
22958;42102001;22958 - LOGISTICA - SP INT FN FR;42102001 - FRETES SOBRE TRANSFERENCIAS;942,7059095
22958;42102002;22958 - LOGISTICA - SP INT FN FR;42102002 - FRETES SOBRE VENDAS;3782,08
22958;42102004;22958 - LOGISTICA - SP INT FN FR;42102004 - FRETES SOBRE DISTRIBUICAO;19,98
22958;42102098;22958 - LOGISTICA - SP INT FN FR;42102098 - FRETES - AJUSTES PROVISAO;903,0708159
22958;49901054;22958 - LOGISTICA - SP INT FN FR;49901054 - RATEIOS LOGISTICA DA FILIAL;1861,758174
22958;49901053;22958 - LOGISTICA - SP INT FN FR;49901053 - RATEIOS LOGISTICA CONTAGEM;1083,365294
22959;42102001;22959 - LOGISTICA - BA FP VR;42102001 - FRETES SOBRE TRANSFERENCIAS;238,6810332
22959;42102002;22959 - LOGISTICA - BA FP VR;42102002 - FRETES SOBRE VENDAS;5372,25
22959;42102004;22959 - LOGISTICA - BA FP VR;42102004 - FRETES SOBRE DISTRIBUICAO;0
22959;42102098;22959 - LOGISTICA - BA FP VR;42102098 - FRETES - AJUSTES PROVISAO;-30736,39863
22959;49901054;22959 - LOGISTICA - BA FP VR;49901054 - RATEIOS LOGISTICA DA FILIAL;189,6331042
22959;49901053;22959 - LOGISTICA - BA FP VR;49901053 - RATEIOS LOGISTICA CONTAGEM;1999,081626
22960;42102001;22960 - LOGISTICA - CE FP VR;42102001 - FRETES SOBRE TRANSFERENCIAS;0
22960;42102002;22960 - LOGISTICA - CE FP VR;42102002 - FRETES SOBRE VENDAS;1881,96
22960;42102004;22960 - LOGISTICA - CE FP VR;42102004 - FRETES SOBRE DISTRIBUICAO;0
22960;42102098;22960 - LOGISTICA - CE FP VR;42102098 - FRETES - AJUSTES PROVISAO;2962,07
22960;49901054;22960 - LOGISTICA - CE FP VR;49901054 - RATEIOS LOGISTICA DA FILIAL;0
22960;49901053;22960 - LOGISTICA - CE FP VR;49901053 - RATEIOS LOGISTICA CONTAGEM;311,3450386
22961;42102001;22961 - LOGISTICA - CO FP VR;42102001 - FRETES SOBRE TRANSFERENCIAS;488,2021969
22961;42102002;22961 - LOGISTICA - CO FP VR;42102002 - FRETES SOBRE VENDAS;1520,53
22961;42102004;22961 - LOGISTICA - CO FP VR;42102004 - FRETES SOBRE DISTRIBUICAO;0
22961;42102098;22961 - LOGISTICA - CO FP VR;42102098 - FRETES - AJUSTES PROVISAO;23,79258245
22961;49901054;22961 - LOGISTICA - CO FP VR;49901054 - RATEIOS LOGISTICA DA FILIAL;870,7669258
22961;49901053;22961 - LOGISTICA - CO FP VR;49901053 - RATEIOS LOGISTICA CONTAGEM;352,5238378
22962;42102001;22962 - LOGISTICA - MG FP VR;42102001 - FRETES SOBRE TRANSFERENCIAS;0
22962;42102002;22962 - LOGISTICA - MG FP VR;42102002 - FRETES SOBRE VENDAS;2417,645055
22962;42102004;22962 - LOGISTICA - MG FP VR;42102004 - FRETES SOBRE DISTRIBUICAO;17,58
22962;42102098;22962 - LOGISTICA - MG FP VR;42102098 - FRETES - AJUSTES PROVISAO;-694,5579099
22962;49901054;22962 - LOGISTICA - MG FP VR;49901054 - RATEIOS LOGISTICA DA FILIAL;0
22962;49901053;22962 - LOGISTICA - MG FP VR;49901053 - RATEIOS LOGISTICA CONTAGEM;1485,760466
22963;42102001;22963 - LOGISTICA - PE FP VR;42102001 - FRETES SOBRE TRANSFERENCIAS;2,746149715
22963;42102002;22963 - LOGISTICA - PE FP VR;42102002 - FRETES SOBRE VENDAS;13989,87
22963;42102004;22963 - LOGISTICA - PE FP VR;42102004 - FRETES SOBRE DISTRIBUICAO;0
22963;42102098;22963 - LOGISTICA - PE FP VR;42102098 - FRETES - AJUSTES PROVISAO;15615,47
22963;49901054;22963 - LOGISTICA - PE FP VR;49901054 - RATEIOS LOGISTICA DA FILIAL;1390,003468
22963;49901053;22963 - LOGISTICA - PE FP VR;49901053 - RATEIOS LOGISTICA CONTAGEM;4082,316654
22964;42102001;22964 - LOGISTICA - PR FP VR;42102001 - FRETES SOBRE TRANSFERENCIAS;382,8541325
